Date,Tweet
19-11-22 18:22,b'@rockadinero A girl was beat up by people she called friends. Apparently the main one beating her up was biologically a male. The Mexican police called it alcohol poisoning but there\xe2\x80\x99s videos all over of them beating her up while she was naked'
19-11-22 18:17,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
19-11-22 18:13,"b'@elonmusk Promoting bots to give your friend a chance? And look like mexican president (trump\xe2\x80\x99s friend), making country decisions on raise hand and blame the people for the outcome.'"
19-11-22 18:13,b'The one good thing about British people lumping in Creole/Cajun food in inexplicably with Mexican is that the Mexican store sold me file powder.'
19-11-22 18:13,"b""@RealJamesWoods 5.5 Billion people on the planet are poorer than the average Mexican citizen.\nCan America 'help' all 5.5 Billion by allowing the border to stay open? \nOr...Will this cause America to become the average around the world?"""
19-11-22 18:09,"b'@gibu02 @ZuzuPetals20 @BenjaminPDixon @TulsiGabbard group, or political opinion. It is not given because your country is poor, has crime, or is hard to live in. This means it is for people like the Jewish that were getting killed for just being Jewish. Please explain how any Mexican fits that definition?'"
19-11-22 18:07,"b""@JoshuaBSlater @ninaturner That the US legal system is corrupt and favors rich/powerful people. It's becoming more and more like the Mexican government every day. Honestly kills me inside."""
19-11-22 18:01,"b'One thing I love about the Mexican culture is that they will FEED YOU , and never take no for an answer. I love my people'"
19-11-22 18:00,"b'@Mask_Man_Da_Nin No, but I am of mexican descent. And tariq and his ""movement"" have definitely bragged about weaponizing white supremacist institutions against mexican people.'"
19-11-22 17:59,"b'@TheLaurenChen Retired vet,I was raised around black friends,married a Mexican from Mexico.Spent most of my life in the military around many cultures,now I speak 4 languages.I\xe2\x80\x99ve learned to listen,not speak so often.your always welcome in our home. it\xe2\x80\x99s small quaint, good people,open minds.'"
19-11-22 17:58,"b""Karen bass. Mexican or Latino to me. So Of course she will help her own people. Please stop saying she's black, Because she's not. https://t.co/2MSPrp4NWd"""
19-11-22 17:58,b'@Sage_Laruto @1BitchiestBitch @Red_Dre_ He tends to forget the he himself is also a POC being a FULL Mexican man. Money &amp; a little YouTube game really does distort these people. The audacity be too real.'
19-11-22 17:54,"b""\xf0\x9f\xa4\xa8 Many people want justice for #ShanquellaRobinson but it's up to the Mexican Authorities. And, yes. The @FBI is now involved. But. International Law and certain legal protocols will dictate. As for the people! We just want justice for this young woman. https://t.co/5Re45dUGGS"""
19-11-22 17:49,b'@dancapper Notice also the language used to refer to people from Twitter. Reminds me of Trump and Mexican people'
19-11-22 17:48,"b'@VidaMartinTv @rangertheartist @palringolol @MCUSource Exactly, BP is rich in the culture of Black people. ""Half Mexican"" no, it wasn\'t. First of all, Namor and his people are Aztec and Mayan, not Mexican, so they\'re Indigenous. Also, the movie is central of Wakanda, a African nation with fully black people. It\'s a Black movie.'"
19-11-22 17:46,b'@wiseconnector A lovely Mexican couple enjoying some music on the faces of two old people.'
19-11-22 17:44,"b'@Its_Florecita @TheLaurenChen Wait, what? Stop eating Mexican food? I don\xe2\x80\x99t even comprehend how that has anything to do with oppression. Weird. Should I stop eating corned beef and cabbage because I\xe2\x80\x99m Irish? Or does it not matter because of my skin tone? These people are crazy'"
19-11-22 17:43,"b'Hoping when the North America WC comes in 2026, people will talk about:\n\n- Guantanamo Bay\n- Mexican border\n- Mass graves of native children found in US and Canada\n- Regressing women rights for health care\n- Police brutality\n\nLet\xe2\x80\x99s see if these people are pro-human or pro-west.'"
19-11-22 17:36,"b""This is spot on.\n\nEven when shit happens at the resorts, it's the result of Americans at the resort looking for drugs.\n\nThe cartels aren't starting shit with the tourists.\n\nWith that said, this cross fire sometimes happens, so stay at a place security.\n\nhttps://t.co/waQlJlDARQ https://t.co/mBWKu7N31n"""
19-11-22 17:35,b'@grosscute @BrianBrazen1 @SaycheeseDGTL Yup the only gangs in nyc are black and the only ones who wear jewelry are blacks blacks are the only one doing robberies yup yup we know. We the only people who have a street culture even in Japan that\xe2\x80\x99s us Mexican Brazil all us Italy Samoa all us. Lmao stfu.'
19-11-22 17:32,"b""Created a culture that all Americans today see as there own culture or am I lieing even in Africa they copy American culture what. Cause a black people created it it means it's African? No it's American plain and simple Mexican have our own culture that isn't Mexican but America"""
19-11-22 17:24,"b""@wjpetri @ShihabSJoi @3YearLetterman @elonmusk Been to Europe, Asia and I'm Mexican. Know people from africa. Trust they don't call it soccer as football is easier to pronounce. The rest of Latin America calls it football too"""
19-11-22 17:23,"b""STOCKE: *laughs* I can see you hitting up every Italian place you can.\nBASS: I no critique Mexican place. It hurt butt last time.\nSTOCKE: *laughs hard* Oh yeaaaah.... We've been adequately warned about that Mexican place from several people. Think Silver said a couple girls\n2/?"""
19-11-22 17:22,"b'@ShelaghFogarty @LBC Walking along a Mexican beach, get chatting to two people from Colorado. First question \xe2\x80\x98how is your Prime Minister, this week\xe2\x80\x99s!\xe2\x80\x99 It stretches further than Ireland \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'"
19-11-22 17:17,"b'Why not FIRST- find a way to incentivize, and make it easier for ""American\'s"" (Black, White, Hispanic, Asian, Mexican, etc), to have children (or more children), and support them; versus mass importing people from outside our country? \n@TuckerCarlson @gregg_re @RepThomasMassie https://t.co/0hb9xpirYo'"
19-11-22 17:15,"b'@joshuaprichards @JJD_Aqua @ScottAdamsSays The original point form our ignorant friend here is that American weapons feed Mexican cartels and that if we didn\xe2\x80\x99t have as many guns, the cartels wouldn\xe2\x80\x99t be as powerful. I think that\xe2\x80\x99s nonsense. \n\nEven black market firearms wouldn\xe2\x80\x99t be enough to arm these people.'"
19-11-22 17:12,b'Funny how no Mexican cities were considered for this \xe2\x80\x9cNorth American\xe2\x80\x9d ranking. Hilarious how many of the people who lived in these cities are now \xe2\x80\x9cdigital nomads\xe2\x80\x9d in Mexico because they can no longer afford to live there\xf0\x9f\x99\x84 https://t.co/so9TMObwOV'
19-11-22 17:12,"b'@pizzamess @Amaterasu0wO @PredecessorGame It\xe2\x80\x99s $1.66 per month for 6 months of early access. In 2018, \xe2\x80\x9819, \xe2\x80\x9820, 21 I would have ate a 300lb girl\xe2\x80\x99s ass (after she ate Mexican food, pre shower) to play my favorite game again. People that pay \xf0\x9f\x92\xb0 are more invested in a game. I don\xe2\x80\x99t want bad players. \xf0\x9f\x98\x86'"
19-11-22 17:04,"b""@MangoBaptist @GrahamAllen_1 @elonmusk Obama sold assault rifles (weapons of war) to the Mexican drug cartels, and those guns ended up being used to murder American law enforcement. How many people were murdered by trump supporters on January 6th? I'll wait."""
19-11-22 17:01,b'@SaraCarterDC When are people going to start calling this what it is? A coordinated effort by China and mexican cartels to kill Americans.'
19-11-22 16:55,"b'@BeardOfDan1 @YaNowaySo @SKYRIDER4538 @elonmusk Calling blm protesters ""thugs"" adding to Chinese hate with his ""kung flu"" comments his weird hatred for Mexican/Hispanic people and immigrants i can go on but these are the most known'"
19-11-22 16:50,"b""Hey Greg Abbott they let him have the confidence that he can send these immigrants anywhere he wants to in America and the only place that they are really truly bitching about him sending people is back to the Mexican border don't you see a problem with that?"""
19-11-22 16:50,b'@soniaslander @miloslander americans when mexican people don\xe2\x80\x99t have fernandez on their names'
19-11-22 16:45,"b""@cwebbonline I'm sure removing mention of the Alamo and discrimination against Mexican  people in the US isn't far behind, if that hasn't already happened."""
19-11-22 16:43,"b""Do you understand the dangerous that is gonna be a FIFA world cup en Qatar with thousands of Mexicans in there?... Mexican people can't avoid be happy, enjoy and party... And by instincts we protect to women... This is gonna be crazy..."""
19-11-22 16:40,"b""@beauteousrot I get told I am not Mexican all the time. I didn't know the white people that claim to be native were the ones delegating ethnicity."""
19-11-22 16:39,b'@bennyjohnson Good what people who don\xe2\x80\x99t live close to the Mexican border don\xe2\x80\x99t understand what it\xe2\x80\x99s like having illegal immigrants. They get a taste of what it\xe2\x80\x99s like. They did this a few months ago in the Hampton and less than 48 hours all of them got arrested and deported. It\xe2\x80\x99s not cruel'
19-11-22 16:37,"b'@dunce_brah @FWPlayboy The camera man only captured white people. I was there, and there were black and mexican people too.'"
19-11-22 16:37,"b'GUT CHECK:\n\nFrom Afghanistan to Yemen to the Mexican border, I can name a dozen ways in which Joe Biden is responsible for numerous deaths of innocent people.\n\nNot to mention he faces more than a half dozen sexual misconduct accusations and gropes young girls on camera...'"
19-11-22 16:36,"b""@GOP \nThe GOP are pro-life, except for Black lives, Jewish lives, Mexican lives, Muslim lives, Asian lives, children's lives, women's lives, LGBTQ lives, old folks lives, poor people's lives, veterans' lives, teachers' lives, nurses' lives, doctors' lives, worker's lives."""
19-11-22 16:36,b'@Houston_Effie_ @BombshellCole Yeah but these people don\xe2\x80\x99t have El Chapo money or connections. They would be in Mexican gen pop and it would certainly be worse than the US'
19-11-22 16:30,b'@MattBinder But you are okay with jokes about white people or Mexican people? Jokes are a form of speech. We practice free speech in American. Twitter is American. Welcome to the country.'
19-11-22 16:29,"b'@meowtyhouse @LavabitA @cabelloshealth1 @lidolmix As a Mexican, I think what makes you Mexican is living here, growing up here and knowing things only Mexicans know. That\xe2\x80\x99s a debate many people have with Americans having mx heritage vs Mexicans.'"
19-11-22 16:28,"b'@RightWingCope Ah yes, Maga, the movement based on systemic racism and removal of mexican people from the US\nKindness, sure'"
19-11-22 16:23,"b'@KathrynBatte Hardly \xe2\x80\x9cscorching\xe2\x80\x9d lol. 30C in the Middle East doesn\xe2\x80\x99t feel the same as 30C in the UK (which does feel toasty!). Also everyone knows it\xe2\x80\x99s a warm country\xe2\x80\xa6a bit of common sense to carry water with you might be sensible? (Mexican, of all people, should have known this?)'"
19-11-22 16:22,"b'@m_ebrard Good for you, it doesnt matter what happen to mexican people'"
19-11-22 16:22,"b""@Erik_five_Hag @13ader @TrollFootball And what you guys do to Mexican illegal immigrant workers is ok !?? Whatever man just stay safe out there you might get shot or if you're white and a little bit crazy pls don't shoot back people and school's student"""
19-11-22 16:20,b'@MrSparklez13 Mexican is a nationality not a race. Mexico is beautiful and diverse there are black Japanese Chinese and Korean people born and raised in Mexico. They are Mexicans.'
19-11-22 16:18,"b'@kaylalynette__ I had a white woman tell me ""the Mexican\'s cook over the top with to many spices""  and I replied ""What\'s the matter? You don\'t like my people\'s  cuisine?"" Should have seen her mouth drop open. I\'m Mexican -American and cook with my grandmother\'s recipes! White People! Shut her up'"
19-11-22 16:16,b'@__TEAM_USA My friends from Mexico say there are NO jobs. Drug cartels kill randomly and often.\nThere are plenty of blue collar jobs young people will not do.\nMexican government is corrupt. (Worse than ours..\xf0\x9f\x98\xb5\xf0\x9f\x98\xb5\xf0\x9f\x98\xb5)'
19-11-22 16:13,"b'@MOMHomie4LIFE @allogovnah @ThisIsKyleR you are mexican. no matter how hard you want to be a coconut, those people in OC look at us compton residents and think we are all sewer rats. twitter wont help you. they still are telling you to go back to messco'"
19-11-22 16:12,"b""I've learned from the responses to this tweet that the long goodbye is Mexican, Filipino, Sicilian, Puerto Rican, Southern, Irish, Black, and Spanish--as well as Midwestern. You who can't say goodbye: you're all my people. \xe2\x9d\xa4\xef\xb8\x8f https://t.co/eOEhlfp0QK"""
19-11-22 16:11,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
19-11-22 16:05,b'hi people   \xf0\x9f\x92\x8b   Mexican wave'
19-11-22 16:03,"b""@EidolonGroyper @Babygravy9 Who are these people? BAP doesn't have followers like you  groypers. You are just a follower. You follow a gay mexican boy for some reason. You're a bugman. You would convert to islam or become tr@nni. Just a follower. Stop projecting. Listen to BAP on gumroad."""
19-11-22 16:01,"b'@Sensual_Psychic Why not just send this to the FBI, the Mexican police, and the local police in Charlotte?\n\nBecause you really want likes and attention...this behavior is just as disgusting as the behavior of the people in that room. \n\nLowdown disgusting.'"
