Date,Tweet
20-11-22 15:21,"b'@seifert_p @ponziSTL @SaitaDownUnder Hey Ponzi, your stepfather is Mexican just got with your moms for a green card, who did he vote for? Stop being a biaaatch and unblock me. People looking for me \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
20-11-22 15:19,"b'""we are pursuing the same policy to support peoples\' right to self-determination and that Mexico has recognized the #Sahrawi Arab Republic since 1979.""\n\nThe #Mexican President Andres Manuel Lopez reaffirmed, in a press conference, full support for the Sahrawi people.'"
20-11-22 15:19,"b'If you take black fighters out of boxing what\'s left might as well convert to MMA. It was after the Black Heavyweight champion, Lenox Lewis retired that MMA became a sensation and people said ""boxing was dead."" Why? The Klitschkos couldn\'t carry the sport nor could any Mexican.'"
20-11-22 15:18,b'Do I like Mexican people? I can\xe2\x80\x99t say that I do'
20-11-22 15:11,"b""@NydiaVelazquez Every Mexican-American bears responsibility for any crime committed by an illegal immigrant.\n\nSounds stupid and hateful, doesn't it? Worthy of ridicule. Because it is. Just like YOUR statements.\n\nThe only people responsible for a crime are the people who commit the crime."""
20-11-22 15:10,"b""@bora_twts Seems like yesterday when Mexican people were purchasing BTS songs, to thank Korean national team for letting their team to move forward (sorry don't know football terms)"""
20-11-22 15:10,"b""@BornAKang Enchiladas aren't spanis for god sake. AMERICA PEOPLE, SPANISH=From spain &amp; the spanish lenguage\nMexican=from mexico\n Enchiladas are a MEXICAN dish."""
20-11-22 15:05,"b'spanish.. enchiladas?\nim furious lmaooo first of all spanish is a COUNTRY and Spanish people are fully white europeans\nenchiladas are MEXICAN, MEXICAN PEOPLE ARE NOT SPANISH I hate Americans so much https://t.co/Kpp79UfMRz'"
20-11-22 14:58,"b""My take on the shooting in Colorado Springs, if we as a PEOPLE don't start figuring out how to come together. No more 'black' community, 'LGB' community 'white' community, 'Mexican' community, 'Asian' community...  How about this WE ARE ALL ONE COMMUNITY!"""
20-11-22 14:58,b'Partied with my good Mexican people yesterday.'
20-11-22 14:51,b'Chileeee they letting Mexico extradite the people involved with that girls murder . They will not survive in Mexican jail .'
20-11-22 14:50,"b""@themeekwarrior @thecoopertom Yeah, the only way that people might be stopped is if the containers literally can't fit in the trash.  One of the mexican restaurants fast-casual here did that where the reusable outer bowls/baskets were like 1 inch bigger diameter than the neck of the trash can."""
20-11-22 14:49,"b'Greg Abbott continues to attack Mexico &amp; people of Mexican descent, now by deploying tanks with armed soldiers to the border. His need to outdo DeSantis will hurt Texans &amp; the rest of us. He will push Mexico into the arms of Russia. Think the shelves are bare now?'"
20-11-22 14:43,b'Huge bust by the Mexican Navy. 10 tons of methamphetamine were seized by the Mexican Navy off the coast of Mazatl\xc3\xa1n. Ten people were detained who were trafficking the drugs. https://t.co/2miID5GB2D'
20-11-22 14:42,b'@Nickvb074 @shrimpngriff @redbullracing @Max33Verstappen These people! What is wrong with them? Checo would still be 3rd. I am so sick of it\xe2\x80\xa6\xe2\x80\xa6.. Max is a phenomenal driver. I am more disappointed in Checo\xe2\x80\x99s comments and checo\xe2\x80\x99s fans\xe2\x80\xa6\xe2\x80\xa6.and I am Mexican. It\xe2\x80\x99s insanity\xe2\x80\xa6\xe2\x80\xa6.'
20-11-22 14:39,b'@redbullracing This is BS all the blame is for RedBull and max I hope all the Mexican people remember this next season in Mexico .#Checo to FERRARI'
20-11-22 14:37,b'@Max33Verstappen next year you Will remember the hatred that the mexican people have for you @SChecoPerez you are the real winner \xc2\xa1\xc2\xa1\xc2\xa1\xc2\xa1'
20-11-22 14:31,"b""@usuari_random @JordiMateu00 @EstoriaEspanna @Varangian_Tagma Turns out since I'm Mexican and aragonese turns out I am just Castilian, the indigenous basis of my homecountry got erased and Aragon is just a name, gotta keep that in mind.\n\nChrist the people you find on twitter, it's hilarious to think your vote is equal to everybody else's."""
20-11-22 14:25,b'@Horesmi And the Mexican flag means Mexico only accepts bird people'
20-11-22 14:16,"b""@operator55_11 @OneFallenAngelM @Stephjd420 Most people don't care about that, they just want to get high (as possible) for least amount of money. Which is fair ofc. Most people don't have access to really good weed, they think they do though because they compare the shit they buy now to Mexican brick weed"""
20-11-22 14:10,b'@esotericutie @missbelieverxx @BornAKang If you\xe2\x80\x99re Mexican then aren\xe2\x80\x99t you the one descended from the colonisers and the Spanish people in Spain are descended from the people who stayed home? \n\nIt\xe2\x80\x99s your ancestors who did all the killing and conquering\xe2\x80\xa6'
20-11-22 14:07,"b""@You_want_back @Urban__Tree They don't, I'm not actually a Mexican. I'm larpin'.    I find it funny how it confuses people."""
20-11-22 13:54,b'#JusticeForShanquellaRobinson  Those people need to be detained in a Mexican Prison. It\xe2\x80\x99ll kill them if they\xe2\x80\x99re locked up out of state with no family or anything around! SAY IT AGAIN #JusticeForShanquellaRobinson'
20-11-22 13:40,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
20-11-22 13:38,"b'The Great British Baking Show: Season 13: Some missteps this season (Mexican Week, pronouncing eggplant), yet the contestants never fail to be the loveliest people on the planet. #cursorytvreviews #cursoryreviews https://t.co/9KsRJ82WJ0'"
20-11-22 13:19,b'@ueverwonderwhy Yup! And some them still hating on him based on what people say who understand Mexican twitter'
20-11-22 13:03,"b""@beeyotita @BornAKang @coolturabasura Oh don't you try to put that horrendous spawn of Satan into the poor Mexican people . They have suffered enough lol . That is not enchiladas"""
20-11-22 13:01,"b""@jcon1509 @KamVTV I didn't say MS13 were Mexican? I didn't say unvaccinated illegal immigrants were Mexican. You are just interested in calling people names you are not interested in a discussion. Good day."""
20-11-22 12:55,b'@Childish_Gabino @sirenaplacosa @katrinajax @reyreypelcastre I get that! If they got a white passing Mexican to pay him I get how that would be erasure. I\xe2\x80\x99m sure the indigenous people in his family are proud that he\xe2\x80\x99s representing them on the big screen'
20-11-22 12:47,"b""@MrSparklez13 Mexican is a nationality be born there and you're mexican. What you are arguing about is whether someone is white,mestizo or indigenous. You can hate it all you want but those white people born in mexico are mexicans no matter what."""
20-11-22 12:46,"b'If people want to do the Mexican wave they can do it before the match starts, during half time and when the match is finished imo. People who\xe2\x80\x99ve been to a football match with me, know how much I dislike the Mexican wave https://t.co/hcV3DRHRVy'"
20-11-22 12:45,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
20-11-22 12:32,"b'Mexican state security chief is among the five dead in helicopter crash\nThe state security chief of the central Mexican state of Aguascalientes was among the five people who died in a helicopter crash, according to the state\xe2\x80\x99s governor.\nhttps://t.co/EBUyTDivbd'"
20-11-22 12:31,"b""@BornAKang Funny because Enchiladas ain't a Spanish from Spain traditional food, more in fact, it's another Mexican Food. And calling White to a North American like the rest of the caucasian people of the world ain't white or something... xDDD"""
20-11-22 12:30,"b""@Stillmanator The issue I always found with Mexican waves was that people weren't paying attention to what's happening on the pitch and are just pissing about. It's like the fans are treating it as a friendly which it most definitely isn't to the players."""
20-11-22 12:05,"b'@Conservatives @Jeremy_Hunt 12 years of Tory hell scape aside, I wonder what those billions Liz and Kwazi burned could\xe2\x80\x99ve done for families? Keep trashing the joint for the next Gov. it\xe2\x80\x99s so clear what you\xe2\x80\x99re doing.  Enjoy your Mexican cola, party for working people! \xf0\x9f\x98\x82\xf0\x9f\x91\x8a'"
20-11-22 12:04,b'I like Filipino people because you can\xe2\x80\x99t tell if they\xe2\x80\x99re Chinese or Mexican.'
20-11-22 11:57,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
20-11-22 11:50,"b""@bored_baboon Hmm \xf0\x9f\xa4\x94 as a Native American Indian n Mexican and registered \xc2\xae in a federally recognized Indian tribal. I find it offensive that 12.03 million people still believe that their great great great grand mother was a Indian princess is dumb. There's no monarchy in America ever GOI NOW!"""
20-11-22 11:36,b'@FoxNews We need to invade Mexico and push all the Mexican people past veracruz. Build the wall to keep them out. We take over Mexico.'
20-11-22 11:30,b'@terrydow94 @PharaohJones3 I will never support a water down movie \xf0\x9f\x8d\xbf a Mexican \xf0\x9f\x8c\xaf\xf0\x9f\x8c\xae kills off Black people and why should we. I am \xf0\x9f\xa4\xbe\xf0\x9f\x8f\xbf\xf0\x9f\x8d\x85\xf0\x9f\x8d\x85 \xf0\x9f\x8d\x85'
20-11-22 11:25,"b'@LibertyHangout You support him even though he failed his promises? How\'s that wall? Did the Mexican people pay for it yet? Oh wait, that would be evil. Did Corona go away without a vaccine? Is health care ""beautiful""? Oh... 7 million Americans lost there health care after he took office.'"
20-11-22 11:02,"b'Has Trump tweeted anything outrageous yet?\n\nHas he declared a race war?\n\nMaybe told his acolytes to cross the Mexican border to take the battle to the ""migrants""?\n\nTold the police they\'ll have full immunity for killing as many Black people and Muslims as possible?'"
20-11-22 11:00,"b""Just saying I'm a white guy never even more not supposed to be white in my life and 99% of the people taking money or white how about 10% are black they're 10% are Mexican or Latin American whatever name you want to make it now we're all Americans. Across the border you get your"""
20-11-22 10:54,"b""Said it last night but I hate the Emirates games. \n\nToo many people there for selfies and signatures with players whose names they don't even know. \n\nThey're not there for the game. Hence the flashlights and mexican waves. \n\nAnd don't get me started on the begging signs. https://t.co/h9sbr2VPb2"""
20-11-22 10:40,b'it\xe2\x80\x99s so funny bc these people think they are roasting spanish food when in fact enchiladas are not spanish but mexican https://t.co/Iaf852SEdI'
20-11-22 10:31,b'@dietbimbos He\xe2\x80\x99s not white now don\xe2\x80\x99t compare him to one piece characters and I don\xe2\x80\x99t remember him ever looking mexican he looks like middle eastern central and south asian people although if he didn\xe2\x80\x99t wear a hat he might look more mexican https://t.co/pFaCs4N4AP'
20-11-22 10:21,"b""I've seen people complain about the inclusion of a Mexican storyline in Wakanda Forever. \n\nBut I share Lupita's excitement at having 2 cultures you don't normally see in major Hollywood movies getting the opportunity to be in one. https://t.co/Bu9QmHVnFy"""
20-11-22 10:15,"b'@gloflo22 @matyibaby It\xe2\x80\x99s been passed on to the FBI for several days now and Mexican authorities have declared it a homicide. They\xe2\x80\x99ve also been having those people\xe2\x80\x99s names, numbers and addresses.'"
20-11-22 9:56,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
20-11-22 9:45,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
20-11-22 9:35,"b'Do people who go to the gym to ""feel the burn"" know nothing of Mexican food?'"
20-11-22 9:34,b'I dont get out of house\nOnly eat cup noodles\nHate sun\ndont interact with people\nAll the time writing\nAll the time making music\nDepression\nTrauma\nDropping my studies\nAlways using the same hoodie (a red one as a good Mexican)\nHate my talent\n\nI mean is not that difficult https://t.co/1hFuasB7LR'
20-11-22 9:29,"b'In the name of the United States and President Bush, I want to thank the Mexican people, President Fox and his government for their friendship.'"
20-11-22 9:14,b'These people give Mexican-American folks a bad name.'
20-11-22 9:11,"b'My favorite part about this meltdown is the weird, nonsensical mixture of Southern and Mexican cultures to shit on others. Nobody who\'s truly Mexican would say ""pobrecita"" to a woman gifting food to other people. Just a deeply American-centric thing to say. https://t.co/tEMpdWkvDq'"
20-11-22 9:05,"b""@asm0299 @BornAKang Man see the comments. All of us spanish people are saying 'wtf enchiladas are mexican not spanish' \xf0\x9f\x98\x85"""
20-11-22 9:04,"b""They are laughing at patients, abusing patients. She messed w her face, her body. I see her, she's an evil Mexican or Indian hurty Ethiopian Women or another lineage. They hurt me and my people. I see everything. They are Felons using patients. Stop."""
